id,nome,metacritic,rating,generos,tags,imagem_url
8146,Assassin's Creed Unity,71,3.63,Action,"Singleplayer, Multiplayer, Atmospheric, Great Soundtrack, RPG, Co-op, Story Rich, Open World, cooperative, Third Person, Partial Controller Support, Online Co-Op, Sandbox, Stealth, Action RPG, Tactical, Historical, Parkour, Assassin",https://media.rawg.io/media/games/59f/59fc1c5de1d29cb9234741c97d250150.jpg
1244,Darkest Dungeon,84,4.17,"RPG, Strategy, Indie","Singleplayer, Steam Achievements, Steam Cloud, Atmospheric, steam-trading-cards, RPG, 2D, Partial Controller Support, Horror, Fantasy, Difficult, Dark, role-playing, Turn-Based, controller support, Dark Fantasy, Roguelike, overlay, Roguelite, Dungeon Crawler, Kickstarter, Turn-Based Combat, Perma Death, Gothic, Lovecraftian, cloud saves",https://media.rawg.io/media/games/fd9/fd92f105dcd6491bc5d61135033d1f19.jpg
3740,FEZ,91,4.0,"Action, Adventure, Indie, Puzzle, Platformer","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, Great Soundtrack, 2D, Exploration, Steam Leaderboards, Pixel Graphics, Controller, Retro, Cute, controller support, Mystery, 3D, Metroidvania, overlay, Relaxing, Puzzle-Platformer, 2.5D",https://media.rawg.io/media/games/4cb/4cb855e8ef1578415a928e53c9f51867.png
19542,Half-Life: Blue Shift,71,3.73,"Action, Shooter","Singleplayer, Atmospheric, Story Rich, First-Person, Sci-fi, FPS, Classic, Zombies, Short, Aliens, 1990's, Silent Protagonist",https://media.rawg.io/media/games/4cb/4cb463b5588adc672124fb041f09e91c.jpg
15859,Star Wars: Knights of the Old Republic,88,4.35,"Action, RPG","Steam Cloud, Atmospheric, Great Soundtrack, RPG, Story Rich, Third Person, Sci-fi, Fantasy, Exploration, Classic, Female Protagonist, Space, role-playing, Moddable, Turn-Based, Choices Matter, Real-Time with Pause, Party-Based RPG, Star Wars, Single player only",https://media.rawg.io/media/games/6e0/6e0c19bb111bd4fa20cf0eb72a049519.jpg
21265,Half-Life: Opposing Force,0,3.87,"Action, Shooter","Singleplayer, Multiplayer, Atmospheric, Great Soundtrack, Co-op, Story Rich, cooperative, First-Person, Sci-fi, FPS, Classic, Aliens, Military, Valve Anti-Cheat enabled, 1990's, Silent Protagonist",https://media.rawg.io/media/games/110/1106ebafac87cc573161f1f4f16e84cf.jpeg
4954,Castle Crashers,84,3.89,"Action, Indie","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, steam-trading-cards, Great Soundtrack, RPG, Co-op, cooperative, 2D, Online Co-Op, Fantasy, Funny, Steam Leaderboards, Comedy, Online multiplayer, Split Screen, Local Co-Op, Action RPG, Controller, Local Multiplayer, Cross-Platform Multiplayer, Hack and Slash, Side Scroller, Beat 'em up",https://media.rawg.io/media/games/d1a/d1a1202a378607b6c635c8f18ace95dd.jpg
14348,Dying Light: The Following - Enhanced Edition,87,4.13,"Action, RPG","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, RPG, Co-op, Open World, cooperative, First-Person, Horror, FPS, Gore, Sandbox, Survival, Stealth, Steam Workshop, Zombies, Includes level editor, Survival Horror, Crafting, Parkour, Valve Anti-Cheat enabled",https://media.rawg.io/media/games/c11/c11a0b92b4c28f2e0db489f430142653.jpg
2572,DiRT Rally,86,3.69,"Simulation, Sports, Racing","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Co-op, Open World, cooperative, First-Person, Difficult, Steam Leaderboards, Free to Play, Steam Workshop, Family Friendly, Realistic, Fast-Paced, VR, Valve Anti-Cheat enabled, Driving, 3D Vision, TrackIR, Offroad",https://media.rawg.io/media/games/78d/78dfae12fb8c5b16cd78648553071e0a.jpg
865,Call of Duty: Black Ops,81,4.06,"Action, Shooter","Singleplayer, Steam Achievements, Multiplayer, Co-op, Story Rich, cooperative, First-Person, Partial Controller Support, Horror, FPS, Online Co-Op, Gore, Controller, Zombies, War, Military, Valve Anti-Cheat enabled, Linear, Cold War, first person shooter",https://media.rawg.io/media/games/410/41033a495ce8f7fd4b0934bdb975f12a.jpg
4639,Dragon Age: Origins,91,4.39,RPG,"Singleplayer, Atmospheric, RPG, Story Rich, Open World, Third Person, Fantasy, Female Protagonist, Tactical, Character Customization, Choices Matter, Dark Fantasy, Multiple Endings, Loot, Real-Time with Pause, Romance, Dragons, Party-Based RPG",https://media.rawg.io/media/games/dc0/dc0926d3f84ffbcc00968fe8a6f0aed3.jpg
9475,Don't Starve,79,3.85,Indie,"Singleplayer, Multiplayer, Full controller support, Steam Cloud, steam-trading-cards, Open World, 2D, Horror, Exploration, Difficult, Sandbox, Survival, Steam Workshop, Moddable, Survival Horror, controller support, Replay Value, Crafting, Roguelike, Top-Down, Perma Death",https://media.rawg.io/media/games/f3e/f3eec35c6218dcfd93a537751e6bfa61.jpg
857,Halo: The Master Chief Collection,85,4.25,"Action, Adventure","Singleplayer, Multiplayer, Atmospheric, Great Soundtrack, Co-op, Story Rich, cooperative, First-Person, Sci-fi, Horror, FPS, Online Co-Op, Classic, Online multiplayer, Space, Aliens, Lore-Rich, Epic, Masterpiece, Beautiful",https://media.rawg.io/media/games/c24/c24f4434882ae9c2c8d9d38de82cb7a5.jpg
19384,The Binding of Isaac,84,3.91,"Action, RPG, Indie","Singleplayer, Steam Achievements, Atmospheric, steam-trading-cards, Great Soundtrack, RPG, 2D, Difficult, Survival, Dark, Replay Value, Roguelike, Top-Down, Roguelite, Dungeon Crawler, Procedural Generation, Bullet Hell, Perma Death, Arena Shooter",https://media.rawg.io/media/games/cef/cefedf18016cbab466861eb698daf988.jpg
3015,Chivalry: Medieval Warfare,79,3.41,"Action, Indie","Steam Achievements, Multiplayer, Full controller support, Atmospheric, steam-trading-cards, Co-op, cooperative, First-Person, Third Person, FPS, Gore, Difficult, Violent, Steam Workshop, PvP, Includes level editor, Hack and Slash, Historical, Team-Based, Medieval, Competitive, Valve Anti-Cheat enabled, Class-Based, Swordplay",https://media.rawg.io/media/games/7f0/7f021d4a3577ac9d591a628a431fc2e5.jpg
18241,DmC: Devil May Cry,85,4.02,"Action, Adventure","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, Story Rich, Third Person, Fantasy, Gore, Steam Leaderboards, Comedy, Controller, Anime, Hack and Slash, Fast-Paced, Beat 'em up, Stylized, Demons, Epic, Character Action Game, Spectacle fighter, sword",https://media.rawg.io/media/games/295/295eb868c241e6ad32ac033b8e6a2ede.jpg
3486,Syberia,82,3.94,"Adventure, Puzzle","Singleplayer, Atmospheric, steam-trading-cards, Great Soundtrack, Story Rich, Third Person, Classic, Female Protagonist, Space, Point & Click, Mystery, Steampunk, puzzles, city, secrets, island, interactive, hell, factory, evolution, moon",https://media.rawg.io/media/games/852/8522935d8ab27b610a254b52de0da212.jpg
6617,Quantum Break,66,3.91,"Action, Shooter","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, Great Soundtrack, Story Rich, Third Person, Sci-fi, Female Protagonist, Survival, Controller, Third-Person Shooter, Choices Matter, Cinematic, Walking Simulator, Episodic, Time Travel, Bullet Time, Time Manipulation",https://media.rawg.io/media/games/a28/a289e23b4d4d84f26ab59125e3be4483.jpg
4550,Dead Space 2,87,4.38,"Action, Shooter","Singleplayer, Multiplayer, Atmospheric, Co-op, Story Rich, cooperative, Third Person, Sci-fi, Partial Controller Support, Horror, Gore, Survival, Third-Person Shooter, Space, Survival Horror, Futuristic, Aliens, 3D Vision, Blood",https://media.rawg.io/media/games/ae1/ae1518c3dc1e847344661905fd2a8d16.jpg
28623,Batman: Arkham City,94,4.41,Action,"Horror, Story, city, Soundtrack, Flight, prison, Skeletons",https://media.rawg.io/media/games/b5a/b5a1226bfd971284a735a4a0969086b3.jpg
16112,Sleeping Dogs: Definitive Edition,76,4.15,"Action, Adventure","Singleplayer, Multiplayer, Full controller support, Atmospheric, Great Soundtrack, Co-op, Story Rich, Open World, cooperative, Third Person, Gore, Sandbox, Third-Person Shooter, Mature, Parkour, Crime, Remake, Martial Arts",https://media.rawg.io/media/games/bd7/bd7cfccfececba1ec2b97a120a40373f.jpg
5562,Fallout 3,91,4.08,"Shooter, RPG","Singleplayer, Atmospheric, RPG, Story Rich, Open World, First-Person, Third Person, Sci-fi, Partial Controller Support, Horror, FPS, Exploration, Sandbox, Female Protagonist, Action RPG, Moddable, Character Customization, Post-apocalyptic",https://media.rawg.io/media/games/5a4/5a4e70bb8a862829dbaa398aa5f66afc.jpg
58755,Devil May Cry 5,88,4.25,Action,"Singleplayer, Steam Achievements, Full controller support, Atmospheric, Great Soundtrack, Online Co-Op, Violent, Online multiplayer, Action-Adventure, Anime, Nudity, Hack and Slash, 3rd-Person Perspective, Demons, Character Action Game, slasher",https://media.rawg.io/media/games/9fb/9fbf956a16249def7625ab5dc3d09515.jpg
3932,The Bureau: XCOM Declassified,66,3.05,"Action, Shooter","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, RPG, Story Rich, Open World, cooperative, Third Person, Sci-fi, FPS, Tactical, Third-Person Shooter, Aliens, Cold War",https://media.rawg.io/media/games/5cc/5cc765484c6df567ed9207c1781b88cb.jpg
3771,Rayman Legends,89,4.16,Platformer,"Singleplayer, Atmospheric, Great Soundtrack, Co-op, cooperative, 2D, Funny, Difficult, Comedy, Split Screen, Local Co-Op, Controller, Local Multiplayer, Family Friendly, Side Scroller, Fast-Paced, 3D Vision, Music, 4 Player Local, 4 giocatori divano",https://media.rawg.io/media/games/85c/85c8ae70e7cdf0105f06ef6bdce63b8b.jpg
3028,Beyond: Two Souls,73,3.81,"Action, Adventure","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, Atmospheric, Great Soundtrack, Co-op, Story Rich, cooperative, Third Person, Sci-fi, Horror, Female Protagonist, Violent, Split Screen, Choices Matter, Cinematic, Drama, Narration, Emotional, Quick-Time Events, Beautiful, Remote Play Together, Thriller, Shared/Split Screen Co-op, Dynamic Narration, Remote Play on Tablet, Remote Play on Phone",https://media.rawg.io/media/games/07a/07a74470a2618fd71945db0619602baf.jpg
492,Yakuza 0,85,4.36,"Action, RPG","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, RPG, Story Rich, Open World, Third Person, Funny, Steam Leaderboards, Comedy, Violent, Online multiplayer, Local Multiplayer, Anime, Mature, Sexual Content, Beat 'em up, Crime, Drama, Dating Sim, Minigames",https://media.rawg.io/media/games/ca1/ca16da30f86d8f4d36261de45fb35430.jpg
29338,Days Gone,74,3.98,Action,"Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, Atmospheric, RPG, Story Rich, Open World, Third Person, Horror, Gore, Exploration, Survival, Violent, Stealth, Action-Adventure, Third-Person Shooter, Zombies, role-playing, exclusive, Survival Horror, Post-apocalyptic, Crafting, Cinematic, 3rd-Person Perspective, Blood, America, Постапокалипсис, motorbike, Open World Survival Craft",https://media.rawg.io/media/games/a79/a79d2fc90c4dbf07a8580b19600fd61d.jpg
17875,Guacamelee! Super Turbo Championship Edition,86,3.55,"Action, Indie, Platformer","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, steam-trading-cards, Great Soundtrack, Co-op, cooperative, 2D, Funny, Steam Leaderboards, Comedy, Split Screen, Local Co-Op, Local Multiplayer, Steam Workshop, Colorful, Side Scroller, Memes, Beat 'em up, Metroidvania, 4 Player Local",https://media.rawg.io/media/games/fc8/fc838d98c9b944e6a15176eabf40bee8.jpg
1169,Mafia III,62,3.14,"Action, Adventure","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, Story Rich, Open World, Third Person, FPS, Gore, Classic, Sandbox, Violent, Stealth, Third-Person Shooter, Nudity, Mature, Crime",https://media.rawg.io/media/games/a34/a348e613424260bc7e034fb6031c762e.jpg
7819,SUPERHOT,82,4.2,"Action, Shooter, Indie","Singleplayer, Steam Achievements, Multiplayer, Full controller support, steam-trading-cards, First-Person, Horror, FPS, Funny, Difficult, Tactical, Short, Cyberpunk, overlay, Kickstarter, Bullet Hell, Illuminati, Minimalist, cloud saves, Bullet Time, Time Manipulation, bullet-time, time-manipulation",https://media.rawg.io/media/screenshots/ad4/ad445a12ee46543d4d117f3893041ebf.jpg
3842,Battlefield 4,81,3.95,Shooter,"Singleplayer, Steam Achievements, Multiplayer, Full controller support, First-Person, FPS, Violent, PvP, Space, War, Military, Online PvP, Steam Trading Cards, city, Tanks, Modern, Classes, water, guns, rain, waves",https://media.rawg.io/media/games/ac7/ac7b8327343da12c971cfc418f390a11.jpg
42187,The Sims 4,67,3.67,"Strategy, Simulation, Casual","Singleplayer, Multiplayer, Atmospheric, Fantasy, Funny, Character Customization, Family Friendly, Cute, 3D, Realistic, Building, Sexual Content, Steam Trading Cards, Relaxing, Cartoony, Romance, Immersive Sim, Beautiful, LGBTQ+, Remote Play on Tablet, build, Life Sim, reality-based, life, family-simulator",https://media.rawg.io/media/games/e44/e445335e611b4ccf03af71fffcbd30a4.jpg
42,What Remains of Edith Finch,89,4.38,"Adventure, Indie","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, Story Rich, First-Person, Horror, FPS, Exploration, Female Protagonist, Mystery, Short, Walking Simulator, Visual Novel",https://media.rawg.io/media/games/34e/34e100b1f648de99f32d477065f04653.jpg
17126,Torchlight II,88,3.84,"Action, RPG","Singleplayer, Steam Achievements, Multiplayer, Steam Cloud, Atmospheric, steam-trading-cards, RPG, Co-op, cooperative, Online Co-Op, Fantasy, Action RPG, Steam Workshop, Cross-Platform Multiplayer, role-playing, Moddable, Hack and Slash, Character Customization, Replay Value, Isometric, overlay, Steampunk, Dungeon Crawler, Loot, Cartoon",https://media.rawg.io/media/games/c06/c06d88c35785c8003147cb53c84af033.jpg
817974,Wallpaper Engine,0,4.05,Casual,"steam, Utilities, Software, android, Photo Editing, pc, tool, animated, desktop, program, aesthetic, customizable, wallpaper, background",https://media.rawg.io/media/screenshots/5a7/5a72aed79451d8fbd6a7b82f784002bd.jpg
1959,Goat Simulator,62,3.18,"Action, Simulation, Casual, Indie","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, steam-trading-cards, Co-op, Open World, Third Person, Funny, Exploration, Steam Leaderboards, Sandbox, Comedy, Split Screen, Local Co-Op, Local Multiplayer, Steam Workshop, Includes level editor, Moddable, Family Friendly, Physics, Memes, MMORPG, Destruction",https://media.rawg.io/media/games/a44/a444a7628bdb49b24d06a7672f805814.jpg
5703,Uncharted 3: Drake's Deception,92,4.37,Action,"Atmospheric, Third Person, cover-shooter",https://media.rawg.io/media/games/589/589fc47c5ae34160d65c4682e21fed66.jpg
21924,Call of Duty: WWII,77,3.55,"Action, Shooter","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, steam-trading-cards, Co-op, Story Rich, cooperative, First-Person, Horror, FPS, Online Co-Op, Gore, Female Protagonist, Violent, Online multiplayer, Local Co-Op, Local Multiplayer, Zombies, War, In-App Purchases, Family Friendly, Historical, Sexual Content, Valve Anti-Cheat enabled, World War II, Illuminati, Heist",https://media.rawg.io/media/games/1e5/1e5e33b88be978f451196a751424a72e.jpg
28199,Ori and the Will of the Wisps,91,4.41,"Action, Adventure, Platformer","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, Great Soundtrack, Story Rich, Open World, Fantasy, Exploration, Difficult, Action-Adventure, Cute, Metroidvania, Puzzle-Platformer, Emotional, Masterpiece, Souls-like, Beautiful",https://media.rawg.io/media/games/718/71891d2484a592d871e91dc826707e1c.jpg
3408,Hotline Miami 2: Wrong Number,72,4.28,"Action, Shooter, Arcade, Indie","Singleplayer, Steam Achievements, Full controller support, Atmospheric, Great Soundtrack, 2D, Gore, Difficult, Steam Leaderboards, Violent, Pixel Graphics, Retro, Steam Workshop, Includes level editor, controller support, Fast-Paced, Top-Down, overlay, Blood, 1990's, 1980s, Top-Down Shooter, Level Editor",https://media.rawg.io/media/games/003/0031c0067559d41df19cf98ad87e02aa.jpg
2623,Resident Evil 6,67,3.43,"Action, Shooter","Singleplayer, Steam Achievements, Multiplayer, Steam Cloud, Atmospheric, steam-trading-cards, Co-op, cooperative, Third Person, Partial Controller Support, Horror, Online Co-Op, Steam Leaderboards, Female Protagonist, Survival, Split Screen, Local Co-Op, Third-Person Shooter, Zombies, Survival Horror, Valve Anti-Cheat enabled, Quick-Time Events, Co-op Campaign",https://media.rawg.io/media/games/f6f/f6f39c5b56413f7f4513b25989a1b747.jpg
19365,Homefront,70,2.96,Shooter,"Singleplayer, Steam Achievements, Multiplayer, Steam Cloud, Atmospheric, cooperative, First-Person, Partial Controller Support, FPS, Short, Valve Anti-Cheat enabled",https://media.rawg.io/media/games/657/657574cd437df9102f511b3be095b0ea.jpg
3892,Sniper Elite V2,66,3.4,"Action, Shooter","Singleplayer, Steam Achievements, Multiplayer, Steam Cloud, steam-trading-cards, Co-op, cooperative, Third Person, Partial Controller Support, FPS, Online Co-Op, Gore, Steam Leaderboards, Stealth, Tactical, Third-Person Shooter, War, Historical, World War II, Bullet Time, Sniper, european",https://media.rawg.io/media/games/03d/03d17d237f9541b67a13f9425ced4ca4.jpg
5159,Resident Evil 2 (1998),90,4.33,Action,"Singleplayer, Atmospheric, Great Soundtrack, Third Person, Horror, Female Protagonist, Zombies, exclusive, Survival Horror, fixed camera",https://media.rawg.io/media/games/d64/d646810b629081cc12aec49ed9f49441.jpg
1774,Grim Fandango Remastered,84,4.0,"Adventure, Puzzle","Singleplayer, Full controller support, Atmospheric, steam-trading-cards, Great Soundtrack, Story Rich, Open World, Third Person, Funny, Classic, Comedy, Retro, Point & Click, 3D, Remake, 1990's, Dark Humor, Commentary available, Cult Classic, Noir",https://media.rawg.io/media/games/df2/df20fd77db56ae7b0a26a7ff4baa9ccc.jpg
22511,The Legend of Zelda: Breath of the Wild,97,4.47,"Action, Adventure, RPG","RPG, Open World, Sandbox, Action-Adventure, exclusive",https://media.rawg.io/media/games/cc1/cc196a5ad763955d6532cdba236f730c.jpg
28559,Dragon Age: Inquisition,86,3.79,"Action, RPG, Strategy","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Atmospheric, Great Soundtrack, RPG, Co-op, Story Rich, Open World, Third Person, Online Co-Op, Fantasy, Female Protagonist, Action RPG, Nudity, War, Character Customization, Choices Matter, combat, Sexual Content, Steam Trading Cards, battle, character, Dragons, CRPG, explore, race, Classes",https://media.rawg.io/media/games/260/26023c855f1769a93411d6a7ea084632.jpeg
274762,The Outer Worlds,80,3.85,"Action, Shooter, Adventure, RPG","Singleplayer, Full controller support, RPG, Story Rich, Open World, First-Person, Sci-fi, FPS, Action RPG, Space, role-playing, Choices Matter",https://media.rawg.io/media/games/704/704f831d2d132e9614931f1c4eab9e86.jpg
2873,The Witness,87,4.01,"Adventure, Indie, Puzzle","Singleplayer, Steam Achievements, Steam Cloud, Atmospheric, Great Soundtrack, Story Rich, Open World, First-Person, Partial Controller Support, Exploration, Difficult, Sandbox, Survival, Captions available, Mystery, Colorful, Building, Walking Simulator, overlay, Relaxing, Surreal, cloud saves, Nonlinear, Philisophical",https://media.rawg.io/media/games/00b/00b164224ebaf381104d0b215a37afb3.jpg
9609,Euro Truck Simulator 2,79,4.13,"Simulation, Indie","Singleplayer, Steam Achievements, Atmospheric, steam-trading-cards, RPG, Open World, First-Person, Partial Controller Support, Exploration, Sandbox, Steam Workshop, Includes level editor, Moddable, exclusive, Realistic, true exclusive, Management, Relaxing, Driving, Economy, TrackIR",https://media.rawg.io/media/games/1f5/1f5ddf7199f2778ff83663b93b5cb330.jpg
11276,Call of Duty: Modern Warfare 3,85,3.79,"Action, Shooter","Singleplayer, Steam Achievements, Multiplayer, Steam Cloud, Co-op, cooperative, First-Person, FPS, Online Co-Op, Survival, Controller, Zombies, War, Military, Valve Anti-Cheat enabled, Linear",https://media.rawg.io/media/games/e9c/e9c042d14515eb3ff7cb4db9fe78e435.jpg
2733,Broforce,83,4.02,"Action, Indie, Platformer","Singleplayer, Multiplayer, Full controller support, Co-op, cooperative, 2D, Funny, Gore, Comedy, Split Screen, Local Co-Op, Pixel Graphics, Local Multiplayer, Retro, Includes level editor, controller support, Side Scroller, America",https://media.rawg.io/media/games/9cc/9cc11e2e81403186c7fa9c00c143d6e4.jpg
9600,The Forest,0,3.74,"Action, Adventure, Indie","Singleplayer, Multiplayer, Steam Cloud, Atmospheric, Co-op, Open World, First-Person, Horror, FPS, Gore, Exploration, Sandbox, Survival, Early Access, Zombies, Survival Horror, Realistic, Crafting, Building",https://media.rawg.io/media/games/1be/1be575aa6de86de328433a63fb534d9a.jpg
624,FTL: Faster Than Light,84,4.25,"Strategy, Simulation, Indie","Singleplayer, Atmospheric, steam-trading-cards, Great Soundtrack, RPG, 2D, Sci-fi, Difficult, Survival, Pixel Graphics, Space, Replay Value, Roguelike, Roguelite, Real-Time with Pause, Perma Death",https://media.rawg.io/media/games/5f4/5f4780690dbf04900cbac5f05b9305f3.jpg
11686,POSTAL 2,59,3.91,"Action, Shooter, Adventure, Indie","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, steam-trading-cards, Open World, First-Person, FPS, Funny, Gore, Classic, Sandbox, Comedy, Violent, Steam Workshop, Includes level editor, Moddable, exclusive, Family Friendly, Mature, true exclusive, Dark Humor, Satire",https://media.rawg.io/media/games/2a2/2a2f9a0035544500e59a171c7038ec3a.jpg
58753,Forza Horizon 4,90,4.37,"Racing, Arcade","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, Atmospheric, Great Soundtrack, Co-op, Open World, First-Person, Online Co-Op, Exploration, Sandbox, PvP, Cross-Platform Multiplayer, exclusive, Family Friendly, Realistic, Cinematic, VR, Online PvP, Steam Trading Cards, 3rd-Person Perspective, Driving, explore, Offroad, street racing, w10 exclusive, winter, autumn, extreme",https://media.rawg.io/media/games/786/7863e587bac630de82fca50d799236a9.jpg
16209,Kingdom: Classic,74,3.4,"Strategy, Simulation, Indie","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, 2D, Difficult, Female Protagonist, Survival, Pixel Graphics, Side Scroller, Roguelike, Medieval, Resource Management, Tower Defense, City Builder",https://media.rawg.io/media/games/e40/e40cc9d1957b0a0ed7e389834457b524.jpg
15834,The Walking Dead: Season 2,80,4.06,"Action, Adventure","Singleplayer, Full controller support, Atmospheric, Story Rich, Horror, Gore, Female Protagonist, Survival, Zombies, Point & Click, Post-apocalyptic, Choices Matter, Mature, Cinematic, Drama, Episodic, Comic Book, Choose Your Own Adventure, Quick-Time Events",https://media.rawg.io/media/games/471/4712c9ac591f556f553556b864a7e92b.jpg
23322,Surviving Mars,75,3.47,"Strategy, Simulation","Singleplayer, Steam Achievements, cooperative, Sci-fi, Space, City Builder, Mars",https://media.rawg.io/media/games/08b/08b2eee52a9876a48b955e5149affe5b.jpg
58617,Borderlands 3,83,3.87,"Action, Shooter, Adventure, RPG","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, Atmospheric, Great Soundtrack, RPG, Co-op, Open World, cooperative, First-Person, FPS, Online Co-Op, Gore, Exploration, Violent, Split Screen, Local Co-Op, Action-Adventure, Local Multiplayer, Cross-Platform Multiplayer, Space, role-playing, Nudity, Steam Trading Cards, Driving, online, Loot, console, friends, Epic, Masterpiece, offline, Western, Co-op Campaign, skill, looter shooter, Solo, guns, planets, LAN Co-op, Team, trees, wasteland",https://media.rawg.io/media/games/9f1/9f1891779cb20f44de93cef33b067e50.jpg
3371,Dark Souls II: Scholar of the First Sin,79,4.14,"Action, RPG","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Atmospheric, RPG, Co-op, Story Rich, cooperative, Third Person, Fantasy, Difficult, Action RPG, Dark, PvP, Hack and Slash, Character Customization, Dark Fantasy, Medieval, Remake, Lore-Rich",https://media.rawg.io/media/games/8fc/8fc59e74133fd8a8a436b7e2d0fb36c2.jpg
22781,Syberia 2,80,3.89,"Adventure, Puzzle","Singleplayer, Atmospheric, Great Soundtrack, Story Rich, Classic, Female Protagonist, Point & Click, Mystery, Story, Steampunk, puzzles, Movie, factory, Dreams",https://media.rawg.io/media/games/c00/c003705c0eaed100397ae408b7b89e90.jpg
4440,Deus Ex: Human Revolution,89,4.36,"Action, RPG","Stealth, Cyberpunk",https://media.rawg.io/media/games/81e/81e6c6819d4322caf375b6735c3043ec.jpg
16113,Sleeping Dogs,81,4.14,"Action, Adventure","Singleplayer, Multiplayer, Full controller support, Atmospheric, Great Soundtrack, RPG, Story Rich, Open World, Third Person, Sandbox, Violent, Third-Person Shooter, Parkour, Crime, Driving, Martial Arts",https://media.rawg.io/media/games/3d9/3d9bac98d79bcd2d445f829e8d6be902.jpg
22121,Celeste,91,4.37,"Indie, Platformer","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Story Rich, 2D, Horror, Female Protagonist, celeste, xna, miniboss, fna, towerfall, matt-makes-games, great-graphics, character-development",https://media.rawg.io/media/games/594/59487800889ebac294c7c2c070d02356.jpg
18336,Alan Wake's American Nightmare,73,3.41,"Action, Shooter","Singleplayer, Full controller support, Atmospheric, Story Rich, Third Person, Horror, Survival, Controller, Third-Person Shooter, Survival Horror, controller support, Mystery, Short, Cinematic, Detective, Supernatural, Thriller",https://media.rawg.io/media/games/0b3/0b34647c42271600399b93d19b10f1aa.jpg
4101,Bayonetta,90,4.3,"Action, Adventure","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, Third Person, Fantasy, Gore, Classic, Female Protagonist, Comedy, Anime, Nudity, Hack and Slash, Mature, Fast-Paced, Sexual Content, Beat 'em up, Character Action Game, Spectacle fighter",https://media.rawg.io/media/games/bee/bee483efadcf9d7e657e52184316a34e.jpg
13194,To the Moon,81,4.29,"Action, Adventure, RPG, Casual, Indie","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, RPG, Story Rich, 2D, Sci-fi, Funny, Female Protagonist, Action-Adventure, Pixel Graphics, Retro, Space, role-playing, Cute, Short, Walking Simulator, Parkour, Relaxing, Linear, Romance, America, Family Sharing, Interactive Fiction, Psychological, RPGMaker, RPG Maker, 2D Platformer, 2D-платформер",https://media.rawg.io/media/games/fae/faebf3c8cbf30db3f46bfbecf6ada3d6.jpg
14446,Call of Duty: Black Ops II,74,3.96,"Action, Shooter","Singleplayer, Steam Achievements, Multiplayer, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, Co-op, cooperative, First-Person, Sci-fi, Horror, FPS, Online Co-Op, Steam Leaderboards, Survival, Controller, Tactical, Zombies, War, Futuristic, Team-Based, Valve Anti-Cheat enabled, Story, character, death",https://media.rawg.io/media/games/8ee/8eed88e297441ef9202b5d1d35d7d86f.jpg
16343,A Story About My Uncle,73,3.15,"Adventure, Arcade, Casual, Indie, Platformer","Singleplayer, Steam Achievements, Full controller support, Steam Cloud, Atmospheric, steam-trading-cards, Great Soundtrack, Story Rich, Open World, First-Person, Sci-fi, Horror, Fantasy, Difficult, Family Friendly, controller support, Short, Parkour, 3D Platformer, Narration",https://media.rawg.io/media/games/37a/37a9536e92cf8fe3b60045aa75dbd41f.jpg
